,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_3,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_17,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_18,
2012/03/31 14:12:00.801,-24.914891320603,,,
2012/03/31 15:02:57.484,,-24.949976995478,,
2012/03/31 15:05:51.718,,,-24.989948168221,
2012/03/31 15:12:10.481,-24.922358237008,,,
2012/03/31 16:02:57.649,,-24.930543663056,,
2012/03/31 16:05:58.882,,,-24.989973305632,
2012/03/31 16:12:19.942,-24.912653850469,,,
2012/03/31 17:03:32.266,,-24.937931089438,,
2012/03/31 17:06:35.687,,,-24.993696213556,
2012/03/31 17:12:29.075,-24.910043580935,,,
2012/03/31 18:03:34.399,,-24.950367307431,,
2012/03/31 18:07:27.476,,,-24.990477201148,
2012/03/31 18:13:02.380,-24.918307073329,,,
2012/03/31 19:03:42.330,,-24.946259011748,,
2012/03/31 19:07:36.500,,,-25.003361146885,
2012/03/31 19:13:07.685,-24.922408524738,,,
2012/03/31 20:03:52.743,,-24.9304866086,,
2012/03/31 20:08:07.038,,,-25.0061168138,
2012/03/31 20:13:14.270,-24.920357799699,,,
2012/03/31 21:04:19.047,,-24.94436049533,,
2012/03/31 21:08:11.358,,,-25.006159743653,
2012/03/31 21:13:47.684,-24.918281698753,,,
2012/03/31 22:05:13.899,,-24.950359632588,,
2012/03/31 22:08:16.992,,,-25.005346290876,
2012/03/31 22:14:08.302,-24.922383150196,,,
2012/03/31 23:05:23.032,,-24.937985363608,,
2012/03/31 23:08:39.578,,,-25.001619715852,
2012/03/31 23:14:08.466,-24.922257661546,,,
2012/04/01 00:05:25.056,,-24.946259011748,,
2012/04/01 00:08:43.680,,,-25.006059112384,
2012/04/01 00:14:44.287,-24.917603134306,,,
2012/04/01 01:05:30.252,,-24.946259011748,,
2012/04/01 01:08:49.203,,,-25.006016706287,
2012/04/01 01:15:26.342,-24.918307073328,,,
2012/04/01 02:05:35.229,,-24.950359542547,,
2012/04/01 02:08:53.852,,,-25.005346290876,
2012/04/01 02:15:31.209,-24.922357775653,,,
2012/04/01 03:05:40.862,,-24.938891943612,,
2012/04/01 03:08:58.392,,,-25.002451062376,
2012/04/01 03:15:35.749,-24.930637478079,,,
2012/04/01 04:05:45.182,,-24.946387701154,,
2012/04/01 04:09:06.978,,,-25.013563407131,
2012/04/01 04:15:38.975,-24.922358237008,,,
2012/04/01 05:05:59.737,,-24.946274295899,,
2012/04/01 05:09:24.484,,,-25.006159743653,
2012/04/01 05:15:39.090,-24.922365618693,,,
2012/04/01 06:06:09.414,,-24.958687662691,,
2012/04/01 06:09:28.147,,,-25.002411917758,
2012/04/01 06:15:39.801,-24.922510022905,,,
2012/04/01 07:06:18.219,,-24.950024964879,,
2012/04/01 07:10:04.296,,,-25.006159743653,
2012/04/01 07:16:06.653,-24.926596869324,,,
2012/04/01 08:06:20.462,,-24.938057011662,,
2012/04/01 08:10:40.007,,,-24.997850729058,
2012/04/01 08:16:06.708,-24.922383172731,,,
2012/04/01 09:06:54.970,,-24.938655071031,,
2012/04/01 09:10:47.281,,,-25.006138047921,
2012/04/01 09:16:34.326,-24.909968669317,,,
2012/04/01 10:06:55.244,,-24.942158014369,,
2012/04/01 10:10:50.508,,,-24.993707061465,
2012/04/01 10:16:43.021,-24.925710568574,,,
2012/04/01 11:07:07.658,,-24.937956458385,,
2012/04/01 11:11:11.891,,,-24.99779995168,
2012/04/01 11:16:43.951,-24.909997327113,,,
2012/04/01 12:07:28.166,,-24.937956458385,,
2012/04/01 12:11:14.352,,,-24.993676640762,
2012/04/01 12:16:52.428,-24.902537765095,,,
2012/04/01 13:07:34.893,,-24.937956458385,,
2012/04/01 13:11:23.923,,,-24.99783641907,
2012/04/01 13:16:52.702,-24.911818477136,,,
2012/04/01 14:07:39.826,,-24.937956458385,,
2012/04/01 14:11:59.258,,,-24.993609430285,
2012/04/01 14:17:20.051,-24.925654906096,,,
2012/04/01 15:07:40.422,,-24.933830311866,,
2012/04/01 15:12:18.561,,,-24.992926557039,
2012/04/01 15:17:29.293,-24.910052482528,,,
2012/04/01 16:07:52.180,,-24.937906181745,,
2012/04/01 16:12:18.944,,,-24.985477954091,
2012/04/01 16:17:56.145,-24.911402414658,,,
2012/04/01 17:08:53.485,,-24.937607630435,,
2012/04/01 17:12:19.218,,,-24.985488721298,
2012/04/01 17:17:56.747,-24.905849977724,,,
2012/04/01 18:09:02.290,,-24.925589303407,,
2012/04/01 18:12:27.914,,,-24.992983795202,
2012/04/01 18:18:05.989,-24.917427132762,,,
2012/04/01 19:09:08.470,,-24.929354837875,,
2012/04/01 19:12:37.047,,,-24.985426345898,
2012/04/01 19:18:24.091,-24.91319963271,,,
2012/04/01 20:09:38.384,,-24.936630334636,,
2012/04/01 20:13:01.273,,,-24.985387166142,
2012/04/01 20:18:24.256,-24.905890532361,,,
2012/04/01 21:09:57.361,,-24.937670426201,,
2012/04/01 21:13:31.844,,,-24.986874365212,
2012/04/01 21:18:51.545,-24.913269926324,,,
2012/04/01 22:10:06.057,,-24.933850611773,,
2012/04/01 22:13:39.774,,,-24.99364543611,
2012/04/01 22:18:52.147,-24.913209368635,,,
2012/04/01 23:10:15.045,,-24.941657829469,,
2012/04/01 23:13:40.332,,,-24.99201704916,
2012/04/01 23:19:01.011,-24.907900942865,,,
2012/04/02 00:10:28.537,,-24.933805173514,,
2012/04/02 00:13:40.926,,,-24.990085354915,
2012/04/02 00:19:01.393,-24.907281498695,,,
2012/04/02 01:10:51.013,,-24.938883022799,,
2012/04/02 01:13:49.950,,,-25.001105141444,
2012/04/02 01:19:10.417,-24.919353283757,,,
2012/04/02 02:10:51.397,,-24.93788097633,,
2012/04/02 02:13:59.630,,,-25.001061751336,
2012/04/02 02:19:54.878,-24.909901618746,,,
2012/04/02 03:10:55.280,,-24.933805173514,,
2012/04/02 03:14:14.013,,,-24.992883166818,
2012/04/02 03:20:40.760,-24.905849977724,,,
2012/04/02 04:11:00.694,,-24.933704620101,,
2012/04/02 04:14:17.896,,,-24.99839341238,
2012/04/02 04:20:41.034,-24.917427132762,,,
2012/04/02 05:11:05.452,,-24.929406664876,,
2012/04/02 05:14:39.170,,,-24.988779095451,
2012/04/02 05:20:45.902,-24.91319963271,,,
2012/04/02 06:11:10.648,,-24.929254453278,,
2012/04/02 06:14:45.131,,,-24.985343774393,
2012/04/02 06:20:50.879,-24.913300205157,,,
2012/04/02 07:11:11.031,,-24.927355816642,,
2012/04/02 07:14:54.046,,,-25.001166533831,
2012/04/02 07:21:17.184,-24.909941180121,,,
2012/04/02 08:11:22.345,,-24.92565480167,,
2012/04/02 08:14:56.147,,,-24.992926095441,
2012/04/02 08:21:17.850,-24.913300205157,,,
2012/04/02 09:11:28.482,,-24.937956458385,,
2012/04/02 09:15:32.934,,,-25.001148993149,
2012/04/02 09:21:24.463,-24.913300205157,,,
2012/04/02 10:11:29.740,,-24.933855450219,,
2012/04/02 10:16:24.832,,,-24.992969947259,
2012/04/02 10:21:35.455,-24.92115198369,,,
2012/04/02 11:11:29.905,,-24.941555894219,,
2012/04/02 11:16:25.325,,,-24.995394768213,
2012/04/02 11:21:36.166,-24.917050271403,,,
2012/04/02 12:11:30.944,,-24.929355005182,,
2012/04/02 12:16:43.427,,,-24.992896214967,
2012/04/02 12:21:36.768,-24.913322914275,,,
2012/04/02 13:11:39.640,,-24.929292867787,,
2012/04/02 13:16:52.778,,,-24.993652821921,
2012/04/02 13:21:46.120,-24.913656319481,,,
2012/04/02 14:11:57.835,,-24.937556893368,,
2012/04/02 14:17:01.458,,,-24.98723851752,
2012/04/02 14:21:54.910,-24.917408832564,,,
2012/04/02 15:11:58.390,,-24.937934779467,,
2012/04/02 15:17:02.560,,,-25.001091293537,
2012/04/02 15:21:55.027,-24.917360607743,,,
2012/04/02 16:11:58.664,,-24.938006735023,,
2012/04/02 16:17:08.522,,,-24.993696213556,
2012/04/02 16:22:04.707,-24.905951937783,,,
2012/04/02 17:12:16.083,,-24.946157536227,,
2012/04/02 17:17:11.976,,,-25.005324595851,
2012/04/02 17:22:05.291,-24.925604158731,,,
2012/04/02 18:12:17.005,,-24.938668909089,,
2012/04/02 18:17:21.066,,,-24.992897630225,
2012/04/02 18:22:08.392,-24.917427132762,,,
2012/04/02 19:12:17.498,,-24.941708105225,,
2012/04/02 19:17:23.090,,,-24.993739605191,
2012/04/02 19:22:14.900,-24.905849977724,,,
2012/04/02 20:12:26.522,,-24.945833943155,,
2012/04/02 20:17:28.067,,,-24.992933897515,
2012/04/02 20:22:15.393,-24.905849977724,,,
2012/04/02 21:12:27.671,,-24.946259011748,,
2012/04/02 21:17:33.044,,,-24.993739143577,
2012/04/02 21:23:09.041,-24.913198710027,,,
2012/04/02 22:12:35.491,,-24.942031627189,,
2012/04/02 22:17:49.067,,,-24.999708478225,
2012/04/02 22:23:14.018,-24.905799689731,,,
2012/04/02 23:12:36.640,,-24.946158458732,,
2012/04/02 23:18:43.591,,,-25.005295515285,
2012/04/02 23:23:17.464,-24.905849977724,,,
2012/04/03 00:12:40.086,,-24.946259011748,,
2012/04/03 00:19:01.802,,,-24.997850729058,
2012/04/03 00:23:21.675,-24.910604868237,,,
2012/04/03 01:12:45.172,,-24.942907042112,,
2012/04/03 01:19:19.248,,,-24.998235643907,
2012/04/03 01:23:26.543,-24.902484553365,,,
2012/04/03 02:12:53.868,,-24.942937333988,,
2012/04/03 02:19:37.959,,,-25.006203135116,
2012/04/03 02:23:30.875,-24.910755736941,,,
2012/04/03 03:13:02.863,,-24.948408734242,,
2012/04/03 03:19:47.219,,,-25.002361601238,
2012/04/03 03:23:36.468,-24.902552529043,,,
2012/04/03 04:13:14.402,,-24.951159576711,,
2012/04/03 04:20:32.227,,,-24.997863126652,
2012/04/03 04:23:40.460,-24.910780881724,,,
2012/04/03 05:13:39.941,,-24.95117736346,,
2012/04/03 05:20:42.454,,,-25.006073883947,
2012/04/03 05:24:22.187,-24.912090183126,,,
2012/04/03 06:13:57.496,,-24.950359542547,,
2012/04/03 06:20:48.087,,,-25.00236852553,
2012/04/03 06:24:30.992,-24.910801158701,,,
2012/04/03 07:13:57.551,,-24.942952442089,,
2012/04/03 07:20:54.486,,,-25.002455309985,
2012/04/03 07:25:29.672,-24.910755736941,,,
2012/04/03 08:13:58.481,,-24.9388204432,,
2012/04/03 08:21:08.213,,,-24.994188618312,
2012/04/03 08:25:50.508,-24.910755736941,,,
2012/04/03 09:14:07.615,,-24.942856763902,,
2012/04/03 09:21:08.487,,,-24.996906024002,
2012/04/03 09:25:52.751,-24.906918512338,,,
2012/04/03 10:14:18.498,,-24.938885705322,,
2012/04/03 10:21:11.386,,,-25.002411917758,
2012/04/03 10:25:53.462,-24.909985431959,,,
2012/04/03 11:14:39.553,,-24.942907042112,,
2012/04/03 11:21:17.675,,,-24.994994177943,
2012/04/03 11:26:01.994,-24.906904670929,,,
2012/04/03 12:14:44.075,,-24.946681651493,,
2012/04/03 12:21:22.307,,,-25.006544793911,
2012/04/03 12:26:02.305,-24.914891320603,,,
2012/04/03 13:14:52.880,,-24.958621934883,,
2012/04/03 13:21:27.128,,,-25.002411917758,
2012/04/03 13:26:11.501,-24.91113252661,,,
2012/04/03 14:14:53.138,,-24.938806367128,,
2012/04/03 14:21:27.214,,,-24.996399472372,
2012/04/03 14:26:20.446,-24.908900096211,,,
2012/04/03 15:15:00.084,,-24.951108376099,,
2012/04/03 15:21:28.253,,,-24.9969014078,
2012/04/03 15:26:27.720,-24.910806026508,,,
2012/04/03 16:15:02.498,,-24.951240145485,,
2012/04/03 16:21:42.808,,,-25.006566489996,
2012/04/03 16:26:29.806,-24.913021434152,,,
2012/04/03 17:15:10.866,,-24.963513199211,,
2012/04/03 17:21:46.035,,,-25.002455309985,
2012/04/03 17:26:29.971,-24.918278007906,,,
2012/04/03 18:15:20.327,,-24.958863629768,,
2012/04/03 18:22:13.762,,,-25.006575564813,
2012/04/03 18:26:48.620,-24.908247787802,,,
2012/04/03 19:15:30.226,,-24.945559382898,,
2012/04/03 19:22:22.786,,,-25.006174207474,
2012/04/03 19:26:48.675,-24.914857794269,,,
2012/04/03 20:15:39.140,,-24.963511815416,,
2012/04/03 20:22:31.700,,,-25.007251226743,
2012/04/03 20:27:21.761,-24.91490808377,,,
2012/04/03 21:15:39.497,,-24.943757139793,,
2012/04/03 21:22:35.994,,,-25.006566489996,
2012/04/03 21:28:42.288,-24.907011536833,,,
2012/04/03 22:15:48.520,,-24.955270382566,,
2012/04/03 22:22:50.049,,,-25.005508648835,
2012/04/03 22:28:46.281,-24.919375756198,,,
2012/04/03 23:15:48.685,,-24.954660973954,,
2012/04/03 23:22:50.104,,,-24.995367861448,
2012/04/03 23:29:05.586,-24.911157671803,,,
2012/04/04 00:15:58.146,,-24.963563477092,,
2012/04/04 00:22:50.378,,,-24.999157389327,
2012/04/04 00:29:31.563,-24.911810704907,,,
2012/04/04 01:16:07.061,,-24.947943894183,,
2012/04/04 01:23:06.620,,,-25.007278463143,
2012/04/04 01:29:49.774,-24.908626766104,,,
2012/04/04 02:16:25.600,,-24.955352581133,,
2012/04/04 02:23:25.925,,,-25.007380022597,
2012/04/04 02:29:59.235,-24.911911288961,,,
2012/04/04 03:16:34.186,,-24.951563808086,,
2012/04/04 03:23:30.683,,,-25.007380022597,
2012/04/04 03:30:44.571,-24.903743207307,,,
2012/04/04 04:16:35.226,,-24.955461808958,,
2012/04/04 04:23:45.504,,,-25.011067500531,
2012/04/04 04:30:58.079,-24.911961580987,,,
2012/04/04 05:17:02.515,,-24.960118434665,,
2012/04/04 05:23:45.778,,,-25.011491331196,
2012/04/04 05:31:02.619,-24.912053261913,,,
2012/04/04 06:17:07.020,,-24.956186385327,,
2012/04/04 06:23:45.908,,,-25.019827344897,
2012/04/04 06:31:06.796,-24.916114130853,,,
2012/04/04 07:17:10.684,,-24.947958681506,,
2012/04/04 07:23:49.572,,,-25.011534724723,
2012/04/04 07:31:12.538,-24.916114130853,,,
2012/04/04 08:17:10.958,,-24.956211755792,,
2012/04/04 08:24:03.408,,,-25.009465890486,
2012/04/04 08:31:38.624,-24.91613950753,,,
2012/04/04 09:17:29.060,,-24.963714771995,,
2012/04/04 09:24:30.588,,,-25.01570373199,
2012/04/04 09:31:47.757,-24.923716402067,,,
2012/04/04 10:17:43.334,,-24.960312542675,,
2012/04/04 10:24:48.800,,,-25.018442443469,
2012/04/04 10:31:57.328,-24.924368922372,,,
2012/04/04 11:18:03.732,,-24.948074745571,,
2012/04/04 11:24:56.183,,,-25.007786808855,
2012/04/04 11:32:04.055,-24.919512785607,,,
2012/04/04 12:18:25.006,,-24.960304085864,,
2012/04/04 12:25:52.784,,,-25.004014357064,
2012/04/04 12:32:06.626,-24.916088754176,,,
2012/04/04 13:19:01.045,,-24.956161014863,,
2012/04/04 13:26:01.371,,,-25.003648806568,
2012/04/04 13:32:24.290,-24.919479249464,,,
2012/04/04 14:19:54.147,,-24.952257089121,,
2012/04/04 14:26:12.801,,,-25.003632033575,
2012/04/04 14:32:33.423,-24.915734813103,,,
2012/04/04 15:20:03.029,,-24.944206657858,,
2012/04/04 15:26:55.339,,,-25.004025716488,
2012/04/04 15:32:33.524,-24.919819157399,,,
2012/04/04 16:20:15.193,,-24.960161703926,,
2012/04/04 16:26:55.612,,,-25.019804969848,
2012/04/04 16:32:42.548,-24.916159970431,,,
2012/04/04 17:20:30.123,,-24.96284412426,,
2012/04/04 17:27:05.074,,,-25.014164317978,
2012/04/04 17:32:42.822,-24.916215637559,,,
2012/04/04 18:20:39.788,,-24.960312542675,,
2012/04/04 18:27:40.769,,,-25.023977101593,
2012/04/04 18:32:51.502,-24.928602027813,,,
2012/04/04 19:20:59.092,,-24.968615581915,,
2012/04/04 19:27:49.684,,,-25.016119246424,
2012/04/04 19:32:52.104,-24.916244243994,,,
2012/04/04 20:21:06.148,,-24.964903348928,,
2012/04/04 20:27:50.067,,,-25.023977101593,
2012/04/04 20:33:00.799,-24.923665189124,,,
2012/04/04 21:21:07.515,,-24.960312542675,,
2012/04/04 21:27:59.637,,,-25.016050536139,
2012/04/04 21:33:20.542,-24.916139276833,,,
2012/04/04 22:21:16.101,,-24.956611195892,,
2012/04/04 22:28:08.771,,,-25.016110621059,
2012/04/04 22:33:28.253,-24.928520994525,,,
2012/04/04 23:21:25.453,,-24.964914842339,,
2012/04/04 23:28:08.935,,,-25.020212375004,
2012/04/04 23:33:45.042,-24.924419214199,,,
2012/04/05 00:21:34.024,,-24.966752883232,,
2012/04/05 00:28:28.662,,,-25.020251101866,
2012/04/05 00:34:04.769,-24.924796245249,,,
2012/04/05 01:21:34.298,,-24.977242725567,,
2012/04/05 01:28:35.827,,,-25.020264010817,
2012/04/05 01:34:13.793,-24.928521539598,,,
2012/04/05 02:21:43.322,,-24.978969210606,,
2012/04/05 02:28:54.256,,,-25.026036348118,
2012/04/05 02:34:22.817,-24.940898986009,,,
2012/04/05 03:22:10.720,,-24.964870605709,,
2012/04/05 03:28:56.280,,,-25.028473815166,
2012/04/05 03:34:23.200,-24.928673253985,,,
2012/04/05 04:22:19.744,,-24.968691693007,,
2012/04/05 04:29:03.007,,,-25.020280031278,
2012/04/05 04:34:31.896,-24.934978999695,,,
2012/04/05 05:22:27.893,,-24.969003115107,,
2012/04/05 05:29:03.172,,,-25.026881347055,
2012/04/05 05:34:41.248,-24.936876798252,,,
2012/04/05 06:22:28.604,,-24.969038610833,,
2012/04/05 06:29:39.539,,,-25.012856890752,
2012/04/05 06:34:41.850,-24.941016742453,,,
2012/04/05 07:22:29.097,,-24.967615064199,,
2012/04/05 07:29:48.344,,,-25.015245276051,
2012/04/05 07:34:51.092,-24.936719183019,,,
2012/04/05 08:23:43.745,,-24.969102407102,,
2012/04/05 08:29:50.696,,,-25.020323117638,
2012/04/05 08:34:59.241,-24.926056245143,,,
2012/04/05 09:23:59.203,,-24.960363283536,,
2012/04/05 09:30:11.075,,,-25.032701034854,
2012/04/05 09:35:01.355,-24.936920169014,,,
2012/04/05 10:24:08.336,,-24.969116245707,,
2012/04/05 10:30:15.943,,,-25.021108515949,
2012/04/05 10:35:22.519,-24.936876798252,,,
2012/04/05 11:24:17.907,,-24.972730652323,,
2012/04/05 11:30:16.217,,,-25.024264564195,
2012/04/05 11:35:26.730,-24.92862203944,,,
2012/04/05 12:24:19.930,,-24.977166613433,,
2012/04/05 12:30:34.537,,,-25.02520554402,
2012/04/05 12:35:54.348,-24.934617603808,,,
2012/04/05 13:24:45.251,,-24.967837094042,,
2012/04/05 13:30:46.952,,,-25.016139737177,
2012/04/05 13:36:12.778,-24.933534663972,,,
2012/04/05 14:24:45.525,,-24.968570148073,,
2012/04/05 14:31:46.835,,,-25.020260745003,
2012/04/05 14:36:13.708,-24.936927551271,,,
2012/04/05 15:25:03.736,,-24.966952463704,,
2012/04/05 15:31:47.108,,,-25.028482319661,
2012/04/05 15:36:21.966,-24.9286723312,,,
2012/04/05 16:25:11.963,,-24.966717139952,,
2012/04/05 16:31:47.242,,,-25.020205712316,
2012/04/05 16:36:22.099,-24.936578621703,,,
2012/04/05 17:25:12.456,,-24.968515023015,,
2012/04/05 17:31:54.844,,,-25.028560603178,
2012/04/05 17:36:29.920,-24.936876798252,,,
2012/04/05 18:25:22.011,,-24.965310002357,,
2012/04/05 18:31:59.039,,,-25.021108054295,
2012/04/05 18:36:31.600,-24.933149506772,,,
2012/04/05 19:25:26.331,,-24.957360755755,,
2012/04/05 19:32:03.579,,,-25.028560603178,
2012/04/05 19:36:38.546,-24.936876798252,,,
2012/04/05 20:25:30.761,,-24.958419711116,,
2012/04/05 20:32:05.712,,,-25.021115902423,
2012/04/05 20:36:56.866,-24.928571747679,,,
2012/04/05 21:25:30.817,,-24.949135652301,,
2012/04/05 21:32:32.236,,,-25.020294495985,
2012/04/05 21:36:59.000,-24.92473054803,,,
2012/04/05 22:25:38.965,,-24.96476354005,,
2012/04/05 22:32:33.166,,,-25.028517209172,
2012/04/05 22:37:21.367,-24.936876798252,,,
2012/04/05 23:25:40.442,,-24.968514100457,,
2012/04/05 23:32:36.065,,,-25.012755326472,
2012/04/05 23:37:26.125,-24.924419214199,,,
2012/04/06 00:25:49.138,,-24.960289824871,,
2012/04/06 00:32:55.807,,,-25.012755326472,
2012/04/06 00:37:45.758,-24.928571747679,,,
2012/04/06 01:25:49.521,,-24.95651063496,,
2012/04/06 01:33:08.987,,,-25.011384823908,
2012/04/06 01:38:02.220,-24.927645629944,,,
2012/04/06 02:25:58.873,,-24.956236434334,,
2012/04/06 02:33:26.870,,,-25.020225006347,
2012/04/06 02:38:02.822,-24.934074615112,,,
2012/04/06 03:25:58.922,,-24.952318438488,,
2012/04/06 03:33:36.105,,,-25.017124184689,
2012/04/06 03:38:29.447,-24.920712233888,,,
2012/04/06 04:25:58.975,,-24.949100641004,,
2012/04/06 04:33:36.160,,,-25.008691057223,
2012/04/06 04:38:38.471,-24.924921976865,,,
2012/04/06 05:26:07.781,,-24.952318438488,,
2012/04/06 05:33:36.653,,,-25.000368890946,
2012/04/06 05:38:51.213,-24.924419214199,,,
2012/04/06 06:26:26.210,,-24.947908222637,,
2012/04/06 06:33:46.005,,,-25.002389751156,
2012/04/06 06:38:55.643,-24.928571747679,,,
2012/04/06 07:26:26.484,,-24.952430995185,,
2012/04/06 07:33:54.591,,,-25.011984972897,
2012/04/06 07:39:05.761,-24.921903801508,,,
2012/04/06 08:26:35.399,,-24.949157842812,,
2012/04/06 08:33:55.302,,,-25.008678714665,
2012/04/06 08:39:33.378,-24.924796014548,,,
2012/04/06 09:26:44.423,,-24.964842420208,,
2012/04/06 09:34:03.888,,,-25.01279450505,
2012/04/06 09:40:00.558,-24.926056384046,,,
2012/04/06 10:26:45.790,,-24.957360755755,,
2012/04/06 10:34:04.490,,,-25.020336966824,
2012/04/06 10:40:14.832,-24.936876798252,,,
2012/04/06 11:26:54.267,,-24.961154767292,,
2012/04/06 11:34:13.295,,,-25.016545581024,
2012/04/06 11:40:45.949,-24.931356864204,,,
2012/04/06 12:27:48.329,,-24.970557074077,,
2012/04/06 12:34:14.088,,,-25.025545742196,
2012/04/06 12:40:53.303,-24.944376834919,,,
2012/04/06 13:28:28.520,,-24.969066426728,,
2012/04/06 13:34:22.783,,,-25.021142576346,
2012/04/06 13:40:54.671,-24.936927551271,,,
2012/04/06 14:28:47.496,,-24.96911716828,,
2012/04/06 14:34:31.916,,,-25.028582069361,
2012/04/06 14:41:01.289,-24.941029315344,,,
2012/04/06 15:29:27.911,,-24.961483424175,,
2012/04/06 15:34:41.159,,,-25.028474738442,
2012/04/06 15:41:20.703,-24.936876798252,,,
2012/04/06 16:29:36.716,,-24.964881014592,,
2012/04/06 16:34:50.292,,,-25.032190731973,
2012/04/06 16:41:38.805,-24.936876798252,,,
2012/04/06 17:29:45.411,,-24.949144158118,,
2012/04/06 17:34:51.112,,,-25.012798260464,
2012/04/06 17:41:58.875,-24.936830963124,,,
2012/04/06 18:29:49.623,,-24.969015685174,,
2012/04/06 18:35:17.745,,,-25.026879137712,
2012/04/06 18:42:17.087,-24.934825914183,,,
2012/04/06 19:29:54.600,,-24.968964943619,,
2012/04/06 19:35:18.019,,,-25.018397601594,
2012/04/06 19:42:34.642,-24.933097674084,,,
2012/04/06 20:29:57.280,,-24.969015685174,,
2012/04/06 20:35:27.043,,,-25.028474738442,
2012/04/06 20:42:53.181,-24.9286723312,,,
2012/04/06 21:30:22.157,,-24.977293697632,,
2012/04/06 21:35:27.413,,,-25.012798722119,
2012/04/06 21:43:10.828,-24.936861519878,,,
2012/04/06 22:30:22.638,,-24.97736957912,,
2012/04/06 22:36:03.667,,,-25.027324300068,
2012/04/06 22:43:11.539,-24.936837630053,,,
2012/04/06 23:30:31.771,,-24.969715367104,,
2012/04/06 23:36:57.425,,,-25.024620254622,
2012/04/06 23:43:38.828,-24.936865339472,,,
2012/04/07 00:30:32.154,,-24.981319565559,,
2012/04/07 00:37:05.792,,,-25.012885513412,
2012/04/07 00:43:47.743,-24.937254032448,,,
2012/04/07 01:30:32.319,,-24.977318837699,,
2012/04/07 01:37:09.457,,,-25.021108515949,
2012/04/07 01:44:01.798,-24.937279178672,,,
2012/04/07 02:30:41.233,,-24.964914381052,,
2012/04/07 02:37:15.309,,,-25.021143409205,
2012/04/07 02:44:05.790,-24.93317688095,,,
2012/04/07 03:31:10.710,,-24.961512486269,,
2012/04/07 03:37:17.551,,,-25.021472149662,
2012/04/07 03:44:05.955,-24.935177737996,,,
2012/04/07 04:31:45.655,,-24.981420125701,,
2012/04/07 04:37:33.684,,,-25.03269364865,
2012/04/07 04:44:32.916,-24.936919707623,,,
2012/04/07 05:31:53.804,,-24.969065965441,,
2012/04/07 05:37:34.068,,,-25.028585762468,
2012/04/07 05:44:33.627,-24.92870118436,,,
2012/04/07 06:32:02.962,,-24.97643833269,,
2012/04/07 06:37:45.393,,,-25.025220009179,
2012/04/07 06:44:41.667,-24.929869366677,,,
2012/04/07 07:32:11.303,,-24.961525056778,,
2012/04/07 07:38:27.988,,,-25.02157371533,
2012/04/07 07:44:50.907,-24.939792339927,,,
2012/04/07 08:32:29.842,,-24.982237535779,,
2012/04/07 08:38:37.121,,,-25.03280213352,
2012/04/07 08:44:51.072,-24.940983481111,,,
2012/04/07 09:32:36.788,,-24.973917363204,,
2012/04/07 09:39:13.270,,,-25.031655797751,
2012/04/07 09:44:51.893,-24.933151965392,,,
2012/04/07 10:32:48.874,,-24.973018722793,,
2012/04/07 10:39:13.981,,,-25.041789189474,
2012/04/07 10:45:19.401,-24.941072224659,,,
